,0,1
3396,2016092709,115.0
3397,2016092710,-60.0
3398,2016092711,116.0
3399,2016092712,461.0
3400,2016092713,435.0
3401,2016092714,657.0
3402,2016092715,324.0
3403,2016092716,478.0
3404,2016092717,487.0
3405,2016092718,367.0
3406,2016092719,444.0
3407,2016092720,273.0
3408,2016092721,-68.0
3409,2016092722,-50.0
3410,2016092723,492.0
3411,2016092800,73.0
3412,2016092801,181.0
3413,2016092802,243.0
3414,2016092803,621.0
3415,2016092804,-298.0
3416,2016092805,-354.0
3417,2016092806,335.0
3418,2016092807,-299.0
3419,2016092808,323.0
3420,2016092809,237.0
3421,2016092810,538.0
3422,2016092811,717.0
3423,2016092812,967.0
3424,2016092813,1236.0
3425,2016092814,1184.0
3426,2016092815,1654.0
3427,2016092816,1754.0
3428,2016092817,2357.0
3429,2016092818,2693.0
3430,2016092819,2237.0
3431,2016092820,1818.0
3432,2016092821,1496.0
3433,2016092822,1756.0
3434,2016092823,1844.0
3435,2016092900,1828.0
3436,2016092901,949.0
3437,2016092902,1274.0
3438,2016092903,1165.0
3439,2016092904,1175.0
3440,2016092905,820.0
3441,2016092906,1289.0
3442,2016092907,2290.0
3443,2016092908,3077.0
3444,2016092909,3653.0
3445,2016092910,3397.0
3446,2016092911,6101.0
3447,2016092912,3973.0
3448,2016092913,3266.0
3449,2016092914,3657.0
3450,2016092915,4460.0
3451,2016092916,4362.0
3452,2016092917,4105.0
3453,2016092918,3880.0
3454,2016092919,3844.0
3455,2016092920,3743.0
3456,2016092921,3847.0
3457,2016092922,3927.0
3458,2016092923,4277.0
3459,2016093000,3659.0
3460,2016093001,3626.0
3461,2016093002,3063.0
3462,2016093003,2731.0
3463,2016093004,2914.0
3464,2016093005,2809.0
3465,2016093006,2427.0
3466,2016093008,3778.0
3467,2016093009,3787.0
3468,2016093010,4104.0
3469,2016093011,4398.0
3470,2016093012,4974.0
3471,2016093013,5271.0
3472,2016093014,4764.0
3473,2016093015,5089.0
3474,2016093016,4842.0
3475,2016093017,4351.0
3476,2016093018,5175.0
3477,2016093019,4904.0
3478,2016093020,4954.0
3479,2016093021,4306.0
3480,2016093022,4427.0
3481,2016093023,4927.0
3482,2016100100,5211.0
3483,2016100101,5374.0
3484,2016100102,5532.0
3485,2016100103,5341.0
3486,2016100104,5022.0
3487,2016100105,5266.0
3488,2016100106,5158.0
3489,2016100107,5619.0
3490,2016100108,5902.0
3491,2016100109,6708.0
3492,2016100110,5838.0
3493,2016100111,7499.0
3494,2016100112,6541.0
3495,2016100113,6028.0
3496,2016100114,6109.0
3497,2016100115,5620.0
3498,2016100116,6274.0
3499,2016100117,6812.0
3500,2016100118,6914.0
3501,2016100119,6900.0
3502,2016100120,6242.0
3503,2016100121,6910.0
3504,2016100122,6827.0
3505,2016100123,6860.0
3506,2016100200,7324.0
3507,2016100201,7390.0
3508,2016100202,6765.0
3509,2016100203,6682.0
3510,2016100204,6585.0
3511,2016100205,5988.0
3512,2016100206,5270.0
3513,2016100207,5280.0
3514,2016100208,5581.0
3515,2016100209,5614.0
3516,2016100210,6030.0
3517,2016100211,6509.0
3518,2016100212,7022.0
3519,2016100213,7537.0
3520,2016100214,6671.0
3521,2016100215,7117.0
3522,2016100216,3084.0
3523,2016100217,2328.0
3524,2016100218,2543.0
3525,2016100219,2163.0
3526,2016100220,2580.0
3527,2016100221,2541.0
3528,2016100222,2371.0
3529,2016100223,2493.0
3530,2016100300,2812.0
3531,2016100301,3586.0
3532,2016100302,3919.0
